segment_id,constituency_id,segment_name,segment_type,analysis_date,total_voters,percentage_of_total,demographics,geographic_concentration,support_level,top_issues,engagement_score,contact_coverage_pct,last_contact_date,preferred_channels,key_messengers,priority_level,target_message,recommended_actions,estimated_conversion_rate,turnout_tendency,loyalty_score,swing_potential,budget_allocated,volunteers_assigned,events_planned,created_at,updated_at
df9af8dc-ff14-4e6b-a4cf-16acac81f4ee,PC06,geographic_9_medak,geographic,2025-02-01,111227,9.68,"{""age_group"": ""all"", ""gender"": ""female"", ""occupation_category"": ""homemaker_worker"", ""income_level"": ""lower_middle"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Husnabad"", ""voter_count"": 1205, ""concentration_pct"": 27.82}, {""ward"": ""Dharmapuri"", ""voter_count"": 1006, ""concentration_pct"": 25.9}, {""ward"": ""Koratla"", ""voter_count"": 3131, ""concentration_pct"": 10.73}]","{""strong_favorable"": 37478, ""leaning_favorable"": 17645, ""neutral"": 14476, ""opposition"": 13464, ""undecided"": 28164}","[{""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 85}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 54}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 74}]",88,64.58,2025-02-16,"[""door_to_door"", ""phone"", ""social_media"", ""events""]","[""Leader_10"", ""Leader_8"", ""Leader_8"", ""Leader_8""]",low,"[""Message theme 2"", ""Message theme 3""]","[""Social media outreach"", ""Community events""]",0.39,low,57,low,178496.06,20,9,2025-12-05 12:30:12.084454,2025-12-05 12:30:12.084454
dd8bced9-875f-4f3d-b243-2d732445c009,PC06,issue_based_10_medak,issue_based,2025-01-01,114056,9.92,"{""age_group"": ""youth_18_35"", ""gender"": ""all"", ""occupation_category"": ""students_professionals"", ""income_level"": ""lower_middle"", ""education_level"": ""graduate"", ""religion"": ""all"", ""caste_category"": ""general""}","[{""ward"": ""Dharmapuri"", ""voter_count"": 3754, ""concentration_pct"": 24.99}, {""ward"": ""Jagtial"", ""voter_count"": 1700, ""concentration_pct"": 27.7}, {""ward"": ""Husnabad"", ""voter_count"": 3001, ""concentration_pct"": 14.56}]","{""strong_favorable"": 29305, ""leaning_favorable"": 18183, ""neutral"": 15422, ""opposition"": 12951, ""undecided"": 38195}","[{""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 63}, {""issue"": ""healthcare"", ""priority_level"": ""low"", ""satisfaction_score"": 84}, {""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 51}]",60,58.49,2025-01-12,"[""door_to_door"", ""social_media"", ""whatsapp""]","[""Leader_10"", ""Leader_2"", ""Leader_6""]",low,"[""Message theme 4"", ""Message theme 2""]","[""Phone banking"", ""Social media outreach"", ""Community events"", ""Door-to-door campaign""]",0.27,high,69,high,338979.49,46,14,2025-12-05 12:30:12.084480,2025-12-05 12:30:12.084480
d6c725e5-2ec8-4b28-a049-525c0dba3235,PC07,demographic_1_malkajgiri,demographic,2025-04-01,158999,10.18,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Mudhole"", ""voter_count"": 3055, ""concentration_pct"": 11.75}, {""ward"": ""Lal Bahadur Nagar"", ""voter_count"": 3708, ""concentration_pct"": 28.48}, {""ward"": ""Malkajgiri"", ""voter_count"": 4531, ""concentration_pct"": 18.81}]","{""strong_favorable"": 40465, ""leaning_favorable"": 24931, ""neutral"": 30861, ""opposition"": 23424, ""undecided"": 39318}","[{""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 70}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 75}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 58}]",44,60.47,2025-09-24,"[""phone"", ""events""]","[""Leader_8"", ""Leader_1"", ""Leader_3""]",medium,"[""Message theme 2"", ""Message theme 5"", ""Message theme 1""]","[""Phone banking"", ""Door-to-door campaign""]",0.25,low,43,medium,359585.63,15,6,2025-12-05 12:30:12.084507,2025-12-05 12:30:12.084507
b4368cc2-3ec5-4e1d-8e65-df45242136eb,PC07,geographic_2_malkajgiri,geographic,2025-03-01,251096,16.08,"{""age_group"": ""all"", ""gender"": ""female"", ""occupation_category"": ""homemaker_worker"", ""income_level"": ""lower_middle"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Quthbullapur"", ""voter_count"": 1434, ""concentration_pct"": 27.92}, {""ward"": ""Mudhole"", ""voter_count"": 2769, ""concentration_pct"": 25.27}, {""ward"": ""Kukatpally"", ""voter_count"": 3917, ""concentration_pct"": 15.86}]","{""strong_favorable"": 53311, ""leaning_favorable"": 59738, ""neutral"": 27172, ""opposition"": 40660, ""undecided"": 70215}","[{""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 54}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 56}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 61}]",61,43.79,2025-06-24,"[""social_media"", ""phone"", ""whatsapp"", ""door_to_door""]","[""Leader_10"", ""Leader_7"", ""Leader_2""]",high,"[""Message theme 2"", ""Message theme 3""]","[""Social media outreach"", ""Community events"", ""Community events""]",0.37,low,87,low,131254.81,18,7,2025-12-05 12:30:12.084533,2025-12-05 12:30:12.084534
f69bc30b-fe2a-45bd-a731-8f7ed40769b3,PC07,demographic_3_malkajgiri,demographic,2025-11-01,201002,12.87,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Quthbullapur"", ""voter_count"": 3534, ""concentration_pct"": 21.07}, {""ward"": ""Malkajgiri"", ""voter_count"": 3291, ""concentration_pct"": 10.12}, {""ward"": ""Mudhole"", ""voter_count"": 3760, ""concentration_pct"": 15.92}]","{""strong_favorable"": 66456, ""leaning_favorable"": 39448, ""neutral"": 27635, ""opposition"": 29204, ""undecided"": 38259}","[{""issue"": ""healthcare"", ""priority_level"": ""high"", ""satisfaction_score"": 40}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 72}, {""issue"": ""healthcare"", ""priority_level"": ""medium"", ""satisfaction_score"": 57}]",54,69.2,2025-04-03,"[""social_media"", ""events"", ""door_to_door""]","[""Leader_4"", ""Leader_8""]",medium,"[""Message theme 4"", ""Message theme 1"", ""Message theme 3""]","[""Door-to-door campaign"", ""Door-to-door campaign"", ""Community events"", ""Social media outreach""]",0.29,medium,87,medium,375433.13,40,6,2025-12-05 12:30:12.084560,2025-12-05 12:30:12.084560
1afa4c60-0c15-4224-b96d-c7a26d22db0f,PC07,geographic_4_malkajgiri,geographic,2025-03-01,130769,8.38,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Medchal"", ""voter_count"": 2364, ""concentration_pct"": 29.98}, {""ward"": ""Malkajgiri"", ""voter_count"": 1231, ""concentration_pct"": 19.18}, {""ward"": ""Kukatpally"", ""voter_count"": 2361, ""concentration_pct"": 12.28}]","{""strong_favorable"": 26244, ""leaning_favorable"": 24309, ""neutral"": 25274, ""opposition"": 26087, ""undecided"": 28855}","[{""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 85}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 68}, {""issue"": ""infrastructure"", ""priority_level"": ""low"", ""satisfaction_score"": 57}]",70,46.72,2025-12-06,"[""whatsapp"", ""social_media"", ""phone""]","[""Leader_5"", ""Leader_9"", ""Leader_5"", ""Leader_1""]",low,"[""Message theme 5"", ""Message theme 5""]","[""Social media outreach"", ""Social media outreach""]",0.38,high,58,low,72668.59,40,8,2025-12-05 12:30:12.084587,2025-12-05 12:30:12.084587
25847b4b-4de3-4d02-b96e-6803eeb6a79a,PC07,demographic_5_malkajgiri,demographic,2025-11-01,177104,11.34,"{""age_group"": ""all"", ""gender"": ""female"", ""occupation_category"": ""homemaker_worker"", ""income_level"": ""lower_middle"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Kukatpally"", ""voter_count"": 2445, ""concentration_pct"": 27.23}, {""ward"": ""Uppal"", ""voter_count"": 4567, ""concentration_pct"": 12.88}, {""ward"": ""Malkajgiri"", ""voter_count"": 4363, ""concentration_pct"": 16.19}]","{""strong_favorable"": 59584, ""leaning_favorable"": 39553, ""neutral"": 34844, ""opposition"": 38416, ""undecided"": 4707}","[{""issue"": ""infrastructure"", ""priority_level"": ""medium"", ""satisfaction_score"": 48}, {""issue"": ""employment"", ""priority_level"": ""low"", ""satisfaction_score"": 45}, {""issue"": ""healthcare"", ""priority_level"": ""low"", ""satisfaction_score"": 57}]",64,32.01,2025-12-13,"[""social_media"", ""events""]","[""Leader_10"", ""Leader_7"", ""Leader_2""]",high,"[""Message theme 3"", ""Message theme 5"", ""Message theme 4""]","[""Social media outreach"", ""Community events"", ""Phone banking""]",0.17,low,42,medium,50817.25,17,4,2025-12-05 12:30:12.084613,2025-12-05 12:30:12.084614
e6a26cab-f9e5-4bd9-9114-d4794fe90304,PC07,loyalty_6_malkajgiri,loyalty,2025-07-01,96245,6.16,"{""age_group"": ""senior_55plus"", ""gender"": ""all"", ""occupation_category"": ""retired"", ""income_level"": ""lower"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""sc_st""}","[{""ward"": ""Kukatpally"", ""voter_count"": 4731, ""concentration_pct"": 10.69}, {""ward"": ""Quthbullapur"", ""voter_count"": 3087, ""concentration_pct"": 16.01}, {""ward"": ""Uppal"", ""voter_count"": 3158, ""concentration_pct"": 27.84}]","{""strong_favorable"": 31548, ""leaning_favorable"": 19796, ""neutral"": 14848, ""opposition"": 15757, ""undecided"": 14296}","[{""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 40}, {""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 51}, {""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 44}]",78,63.57,2025-06-07,"[""phone"", ""door_to_door"", ""whatsapp""]","[""Leader_4"", ""Leader_7""]",low,"[""Message theme 5"", ""Message theme 2"", ""Message theme 1""]","[""Community events"", ""Social media outreach"", ""Phone banking"", ""Door-to-door campaign""]",0.22,low,63,medium,174137.72,45,12,2025-12-05 12:30:12.084639,2025-12-05 12:30:12.084640
b108534f-0830-4089-b160-4d426da0b2b7,PC07,demographic_7_malkajgiri,demographic,2025-07-01,107865,6.91,"{""age_group"": ""all"", ""gender"": ""male"", ""occupation_category"": ""agriculture"", ""income_level"": ""lower"", ""education_level"": ""primary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Medchal"", ""voter_count"": 3477, ""concentration_pct"": 29.58}, {""ward"": ""Quthbullapur"", ""voter_count"": 1868, ""concentration_pct"": 19.18}, {""ward"": ""Mudhole"", ""voter_count"": 1287, ""concentration_pct"": 24.52}]","{""strong_favorable"": 32790, ""leaning_favorable"": 17498, ""neutral"": 13044, ""opposition"": 22795, ""undecided"": 21738}","[{""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 76}, {""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 67}, {""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 49}]",52,55.54,2025-11-28,"[""events"", ""door_to_door"", ""social_media"", ""whatsapp""]","[""Leader_2"", ""Leader_1"", ""Leader_3"", ""Leader_4""]",high,"[""Message theme 5"", ""Message theme 2"", ""Message theme 3"", ""Message theme 1""]","[""Community events"", ""Door-to-door campaign""]",0.26,high,70,high,321462.17,10,13,2025-12-05 12:30:12.084666,2025-12-05 12:30:12.084667
3f31be4f-693c-4fd7-9d7c-9e361614428b,PC07,issue_based_8_malkajgiri,issue_based,2025-02-01,300215,19.23,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Medchal"", ""voter_count"": 3457, ""concentration_pct"": 17.98}, {""ward"": ""Lal Bahadur Nagar"", ""voter_count"": 2098, ""concentration_pct"": 29.98}, {""ward"": ""Malkajgiri"", ""voter_count"": 4032, ""concentration_pct"": 28.38}]","{""strong_favorable"": 111649, ""leaning_favorable"": 47772, ""neutral"": 47296, ""opposition"": 43907, ""undecided"": 49591}","[{""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 78}, {""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 54}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 66}]",62,72.71,2025-10-10,"[""events"", ""phone"", ""whatsapp""]","[""Leader_7"", ""Leader_1"", ""Leader_4"", ""Leader_4""]",high,"[""Message theme 2"", ""Message theme 5""]","[""Community events"", ""Social media outreach"", ""Door-to-door campaign"", ""Social media outreach""]",0.16,medium,92,high,217325.3,15,4,2025-12-05 12:30:12.084694,2025-12-05 12:30:12.084694
d07744e9-4a00-4556-aa1d-c19eb8748a76,PC07,demographic_9_malkajgiri,demographic,2025-09-01,222314,14.24,"{""age_group"": ""all"", ""gender"": ""male"", ""occupation_category"": ""agriculture"", ""income_level"": ""lower"", ""education_level"": ""primary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Uppal"", ""voter_count"": 2246, ""concentration_pct"": 25.36}, {""ward"": ""Mudhole"", ""voter_count"": 3733, ""concentration_pct"": 17.21}, {""ward"": ""Lal Bahadur Nagar"", ""voter_count"": 1742, ""concentration_pct"": 18.27}]","{""strong_favorable"": 67115, ""leaning_favorable"": 39247, ""neutral"": 42680, ""opposition"": 29717, ""undecided"": 43555}","[{""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 43}, {""issue"": ""employment"", ""priority_level"": ""high"", ""satisfaction_score"": 61}, {""issue"": ""water_supply"", ""priority_level"": ""low"", ""satisfaction_score"": 46}]",80,67.33,2025-10-18,"[""phone"", ""door_to_door""]","[""Leader_8"", ""Leader_8""]",medium,"[""Message theme 5"", ""Message theme 3"", ""Message theme 5"", ""Message theme 1""]","[""Community events"", ""Phone banking""]",0.24,low,71,high,366074.77,41,7,2025-12-05 12:30:12.084720,2025-12-05 12:30:12.084721
52570c45-026e-46ff-9fc3-daf69372c586,PC07,loyalty_10_malkajgiri,loyalty,2025-03-01,210586,13.49,"{""age_group"": ""all"", ""gender"": ""male"", ""occupation_category"": ""agriculture"", ""income_level"": ""lower"", ""education_level"": ""primary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Malkajgiri"", ""voter_count"": 1383, ""concentration_pct"": 18.68}, {""ward"": ""Uppal"", ""voter_count"": 3038, ""concentration_pct"": 11.34}, {""ward"": ""Quthbullapur"", ""voter_count"": 1657, ""concentration_pct"": 23.14}]","{""strong_favorable"": 81969, ""leaning_favorable"": 49205, ""neutral"": 31190, ""opposition"": 42254, ""undecided"": 5968}","[{""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 80}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 53}, {""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 65}]",56,63.3,2025-01-07,"[""events"", ""door_to_door"", ""social_media""]","[""Leader_1"", ""Leader_3"", ""Leader_4"", ""Leader_7""]",high,"[""Message theme 2"", ""Message theme 1""]","[""Community events"", ""Social media outreach""]",0.23,low,40,medium,290912.0,35,14,2025-12-05 12:30:12.084748,2025-12-05 12:30:12.084749
6fbe8696-949e-4660-b65e-f39db8a3262f,PC07,demographic_11_malkajgiri,demographic,2025-10-01,152057,9.74,"{""age_group"": ""all"", ""gender"": ""female"", ""occupation_category"": ""homemaker_worker"", ""income_level"": ""lower_middle"", ""education_level"": ""secondary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Mudhole"", ""voter_count"": 3911, ""concentration_pct"": 27.29}, {""ward"": ""Medchal"", ""voter_count"": 4629, ""concentration_pct"": 23.86}, {""ward"": ""Malkajgiri"", ""voter_count"": 4569, ""concentration_pct"": 25.6}]","{""strong_favorable"": 51856, ""leaning_favorable"": 32065, ""neutral"": 26715, ""opposition"": 19689, ""undecided"": 21732}","[{""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 81}, {""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 44}, {""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 76}]",62,59.04,2025-12-24,"[""phone"", ""events""]","[""Leader_2"", ""Leader_4"", ""Leader_10"", ""Leader_10""]",high,"[""Message theme 5"", ""Message theme 4""]","[""Community events"", ""Phone banking"", ""Door-to-door campaign"", ""Community events""]",0.44,medium,45,high,381401.56,35,15,2025-12-05 12:30:12.084775,2025-12-05 12:30:12.084776
018be20e-fc36-4055-aa45-25e0f64661ea,PC07,issue_based_12_malkajgiri,issue_based,2025-08-01,261823,16.77,"{""age_group"": ""all"", ""gender"": ""male"", ""occupation_category"": ""agriculture"", ""income_level"": ""lower"", ""education_level"": ""primary"", ""religion"": ""all"", ""caste_category"": ""all""}","[{""ward"": ""Lal Bahadur Nagar"", ""voter_count"": 1364, ""concentration_pct"": 17.44}, {""ward"": ""Kukatpally"", ""voter_count"": 4290, ""concentration_pct"": 29.81}, {""ward"": ""Uppal"", ""voter_count"": 2274, ""concentration_pct"": 15.59}]","{""strong_favorable"": 102487, ""leaning_favorable"": 50953, ""neutral"": 36091, ""opposition"": 58206, ""undecided"": 14086}","[{""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 63}, {""issue"": ""infrastructure"", ""priority_level"": ""high"", ""satisfaction_score"": 74}, {""issue"": ""water_supply"", ""priority_level"": ""high"", ""satisfaction_score"": 45}]",78,45.84,2025-10-12,"[""door_to_door"", ""whatsapp"", ""phone"", ""events""]","[""Leader_9"", ""Leader_10"", ""Leader_8"", ""Leader_6""]",high,"[""Message theme 3"", ""Message theme 4"", ""Message theme 1""]","[""Phone banking"", ""Social media outreach"", ""Community events"", ""Door-to-door campaign""]",0.27,high,68,medium,189347.94,48,10,2025-12-05 12:30:12.084803,2025-12-05 12:30:12.084803
ec4f6584-6006-4bab-afa5-3468010b7b07,PC08,geographic_1_secunderabad,geographic,2025-03-01,63161,6.91,"{""age_group"": ""middle_age_36_55"", ""gender"": ""all"", ""occupation_category"": ""business_trade"", ""income_level"": ""middle"", ""education_level"": ""undergraduate"", ""religion"": ""all"", ""caste_category"": ""obc""}","[{""ward"": ""Amberpet"", ""voter_count"": 3854, ""concentration_pct"": 20.99}, {""ward"": ""Khairatabad"", ""voter_count"": 3941, ""concentration_pct"": 19.64}, {""ward"": ""Nampally"", ""voter_count"": 2547, ""concentration_pct"": 15.27}]","{""strong_favorable"": 15156, ""leaning_favorable"": 12561, ""neutral"": 11620, ""opposition"": 14271, ""undecided"": 9553}","[{""issue"": ""education"", ""priority_level"": ""high"", ""satisfaction_score"": 79}, {""issue"": ""education"", ""priority_level"": ""low"", ""satisfaction_score"": 58}, {""issue"": ""education"", ""priority_level"": ""medium"", ""satisfaction_score"": 40}]",54,50.99,2025-08-28,"[""door_to_door"", ""events"", ""whatsapp"", ""social_media""]","[""Leader_9"", ""Leader_5"", ""Leader_6""]",medium,"[""Message theme 2"", ""Message theme 3"", ""Message theme 2"", ""Message theme 3""]","[""Phone banking"", ""Social media outreach"", ""Social media outreach""]",0.21,high,45,medium,479584.34,30,14,2025-12-05 12:30:12.084832,2025-12-05 12:30:12.084832
