booth_id,constituency_id,booth_number,booth_name,location_ward,analysis_date,total_voters,male_voters,female_voters,first_time_voters,senior_voters,booth_score,risk_level,competitive_threat_score,booth_agents,active_volunteers,booth_committee_strength,last_meeting_date,surveyed_by,verification_date,created_at,updated_at
PC06_B009,PC06,B009,Polling Station 9,Dharmapuri,2025-11-01,5217,2712,2504,417,626,76,secure,52,4,11,weak,2025-10-12,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B010,PC06,B010,Polling Station 10,Husnabad,2025-11-01,5034,2617,2416,402,604,70,moderate,24,3,14,moderate,2025-10-30,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B011,PC06,B011,Polling Station 11,Dharmapuri,2025-11-01,5072,2637,2434,405,608,72,moderate,33,4,9,weak,2025-11-04,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B012,PC06,B012,Polling Station 12,Siddipet,2025-11-01,5162,2684,2477,412,619,66,moderate,52,3,9,moderate,2025-10-24,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B013,PC06,B013,Polling Station 13,Husnabad,2025-11-01,5124,2664,2459,409,614,85,secure,23,4,13,weak,2025-10-19,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B014,PC06,B014,Polling Station 14,Medak,2025-11-01,5190,2698,2491,415,622,91,secure,70,5,16,strong,2025-10-08,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B015,PC06,B015,Polling Station 15,Medak,2025-11-01,5147,2676,2470,411,617,76,secure,65,5,17,moderate,2025-10-09,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B016,PC06,B016,Polling Station 16,Husnabad,2025-11-01,5209,2708,2500,416,625,66,moderate,23,4,11,weak,2025-11-07,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B017,PC06,B017,Polling Station 17,Medak,2025-11-01,5047,2624,2422,403,605,67,moderate,74,2,5,moderate,2025-11-30,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B018,PC06,B018,Polling Station 18,Jagtial,2025-11-01,5153,2679,2473,412,618,74,moderate,21,5,15,moderate,2025-10-23,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B019,PC06,B019,Polling Station 19,Siddipet,2025-11-01,5038,2619,2418,403,604,84,secure,32,4,16,moderate,2025-10-17,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B020,PC06,B020,Polling Station 20,Jagtial,2025-11-01,5156,2681,2474,412,618,63,moderate,66,2,11,weak,2025-11-29,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B021,PC06,B021,Polling Station 21,Siddipet,2025-11-01,5162,2684,2477,412,619,79,secure,58,2,8,moderate,2025-10-16,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B022,PC06,B022,Polling Station 22,Dharmapuri,2025-11-01,5231,2720,2510,418,627,68,moderate,75,2,17,strong,2025-10-27,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B023,PC06,B023,Polling Station 23,Dharmapuri,2025-11-01,5144,2674,2469,411,617,80,secure,27,3,11,weak,2025-11-27,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B024,PC06,B024,Polling Station 24,Dharmapuri,2025-11-01,5185,2696,2488,414,622,79,secure,65,2,10,moderate,2025-11-03,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B025,PC06,B025,Polling Station 25,Husnabad,2025-11-01,5119,2661,2457,409,614,76,secure,21,4,16,moderate,2025-10-17,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B026,PC06,B026,Polling Station 26,Koratla,2025-11-01,5228,2718,2509,418,627,63,moderate,27,5,20,moderate,2025-10-01,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B027,PC06,B027,Polling Station 27,Siddipet,2025-11-01,5035,2618,2416,402,604,61,moderate,37,5,8,weak,2025-10-15,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B028,PC06,B028,Polling Station 28,Dharmapuri,2025-11-01,5061,2631,2429,404,607,95,secure,75,2,17,strong,2025-10-05,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B029,PC06,B029,Polling Station 29,Dharmapuri,2025-11-01,5228,2718,2509,418,627,66,moderate,37,3,11,weak,2025-11-11,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B030,PC06,B030,Polling Station 30,Medak,2025-11-01,5217,2712,2504,417,626,85,secure,79,3,18,moderate,2025-11-12,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B031,PC06,B031,Polling Station 31,Medak,2025-11-01,5162,2684,2477,412,619,94,secure,29,3,15,strong,2025-11-28,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B032,PC06,B032,Polling Station 32,Narsapur,2025-11-01,5149,2677,2471,411,617,60,vulnerable,24,5,10,weak,2025-10-14,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B033,PC06,B033,Polling Station 33,Husnabad,2025-11-01,5160,2683,2476,412,619,71,moderate,33,4,6,moderate,2025-11-24,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B034,PC06,B034,Polling Station 34,Siddipet,2025-11-01,5170,2688,2481,413,620,91,secure,61,5,12,weak,2025-11-05,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B035,PC06,B035,Polling Station 35,Siddipet,2025-11-01,5085,2644,2440,406,610,69,moderate,23,3,9,moderate,2025-10-10,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B036,PC06,B036,Polling Station 36,Siddipet,2025-11-01,5106,2655,2450,408,612,72,moderate,56,4,15,weak,2025-10-16,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B037,PC06,B037,Polling Station 37,Jagtial,2025-11-01,5163,2684,2478,413,619,83,secure,29,5,18,strong,2025-11-11,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B038,PC06,B038,Polling Station 38,Jagtial,2025-11-01,5127,2666,2460,410,615,94,secure,26,5,7,weak,2025-10-17,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B039,PC06,B039,Polling Station 39,Narsapur,2025-11-01,5208,2708,2499,416,624,61,moderate,38,3,20,strong,2025-11-13,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B040,PC06,B040,Polling Station 40,Jagtial,2025-11-01,5211,2709,2501,416,625,54,vulnerable,71,5,6,strong,2025-10-01,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B041,PC06,B041,Polling Station 41,Koratla,2025-11-01,5163,2684,2478,413,619,57,vulnerable,71,2,18,strong,2025-11-20,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B042,PC06,B042,Polling Station 42,Narsapur,2025-11-01,5080,2641,2438,406,609,95,secure,42,4,17,moderate,2025-11-02,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B043,PC06,B043,Polling Station 43,Siddipet,2025-11-01,5200,2704,2496,416,624,72,moderate,26,4,7,strong,2025-11-02,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B044,PC06,B044,Polling Station 44,Siddipet,2025-11-01,5112,2658,2453,408,613,61,moderate,64,2,19,weak,2025-11-07,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B045,PC06,B045,Polling Station 45,Medak,2025-11-01,5193,2700,2492,415,623,72,moderate,22,2,19,strong,2025-10-19,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B046,PC06,B046,Polling Station 46,Siddipet,2025-11-01,5074,2638,2435,405,608,56,vulnerable,26,5,14,strong,2025-10-30,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B047,PC06,B047,Polling Station 47,Narsapur,2025-11-01,5115,2659,2455,409,613,65,moderate,20,2,8,strong,2025-11-20,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B048,PC06,B048,Polling Station 48,Siddipet,2025-11-01,5035,2618,2416,402,604,59,vulnerable,41,5,7,moderate,2025-11-23,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B049,PC06,B049,Polling Station 49,Narsapur,2025-11-01,5128,2666,2461,410,615,80,secure,65,3,16,weak,2025-11-07,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B050,PC06,B050,Polling Station 50,Koratla,2025-11-01,5077,2640,2436,406,609,61,moderate,47,2,11,moderate,2025-10-02,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B051,PC06,B051,Polling Station 51,Narsapur,2025-11-01,5155,2680,2474,412,618,72,moderate,26,2,13,weak,2025-11-15,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B052,PC06,B052,Polling Station 52,Dharmapuri,2025-11-01,5226,2717,2508,418,627,62,moderate,65,3,16,weak,2025-11-23,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B053,PC06,B053,Polling Station 53,Narsapur,2025-11-01,5123,2663,2459,409,614,59,vulnerable,52,5,14,strong,2025-11-09,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B054,PC06,B054,Polling Station 54,Dharmapuri,2025-11-01,5118,2661,2456,409,614,81,secure,32,4,7,moderate,2025-11-15,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B055,PC06,B055,Polling Station 55,Medak,2025-11-01,5038,2619,2418,403,604,63,moderate,52,5,9,weak,2025-11-28,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B056,PC06,B056,Polling Station 56,Siddipet,2025-11-01,5088,2645,2442,407,610,78,secure,65,4,18,moderate,2025-11-13,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B057,PC06,B057,Polling Station 57,Narsapur,2025-11-01,5093,2648,2444,407,611,91,secure,55,2,9,weak,2025-11-07,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B058,PC06,B058,Polling Station 58,Narsapur,2025-11-01,5095,2649,2445,407,611,81,secure,62,5,12,strong,2025-11-19,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B059,PC06,B059,Polling Station 59,Koratla,2025-11-01,5188,2697,2490,415,622,54,vulnerable,44,5,15,strong,2025-10-10,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B060,PC06,B060,Polling Station 60,Medak,2025-11-01,5130,2667,2462,410,615,68,moderate,46,2,6,strong,2025-11-25,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B061,PC06,B061,Polling Station 61,Jagtial,2025-11-01,5208,2708,2499,416,624,48,vulnerable,45,3,16,moderate,2025-11-23,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B062,PC06,B062,Polling Station 62,Husnabad,2025-11-01,5209,2708,2500,416,625,75,moderate,44,4,14,weak,2025-11-18,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B063,PC06,B063,Polling Station 63,Medak,2025-11-01,5202,2705,2496,416,624,67,moderate,73,3,11,strong,2025-10-13,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B064,PC06,B064,Polling Station 64,Siddipet,2025-11-01,5104,2654,2449,408,612,66,moderate,54,2,20,strong,2025-11-22,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B065,PC06,B065,Polling Station 65,Dharmapuri,2025-11-01,5089,2646,2442,407,610,95,secure,64,3,7,strong,2025-10-22,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B066,PC06,B066,Polling Station 66,Siddipet,2025-11-01,5175,2691,2484,414,621,50,vulnerable,70,3,12,strong,2025-11-25,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B067,PC06,B067,Polling Station 67,Dharmapuri,2025-11-01,5088,2645,2442,407,610,85,secure,67,3,10,strong,2025-11-02,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B068,PC06,B068,Polling Station 68,Koratla,2025-11-01,5191,2699,2491,415,622,78,secure,45,4,6,strong,2025-11-24,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B069,PC06,B069,Polling Station 69,Narsapur,2025-11-01,5223,2715,2507,417,626,92,secure,43,3,9,moderate,2025-10-21,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B070,PC06,B070,Polling Station 70,Medak,2025-11-01,5223,2715,2507,417,626,47,vulnerable,36,5,20,strong,2025-10-31,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B071,PC06,B071,Polling Station 71,Koratla,2025-11-01,5106,2655,2450,408,612,74,moderate,60,5,10,weak,2025-11-20,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B072,PC06,B072,Polling Station 72,Medak,2025-11-01,5060,2631,2428,404,607,50,vulnerable,49,5,13,strong,2025-11-08,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B073,PC06,B073,Polling Station 73,Siddipet,2025-11-01,5109,2656,2452,408,613,59,vulnerable,66,4,10,strong,2025-11-17,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B074,PC06,B074,Polling Station 74,Husnabad,2025-11-01,5195,2701,2493,415,623,84,secure,76,5,18,moderate,2025-11-23,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B075,PC06,B075,Polling Station 75,Husnabad,2025-11-01,5231,2720,2510,418,627,92,secure,73,4,20,moderate,2025-11-26,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B076,PC06,B076,Polling Station 76,Koratla,2025-11-01,5093,2648,2444,407,611,75,moderate,70,5,10,weak,2025-10-31,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B077,PC06,B077,Polling Station 77,Dharmapuri,2025-11-01,5099,2651,2447,407,611,95,secure,38,3,8,moderate,2025-11-15,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B078,PC06,B078,Polling Station 78,Medak,2025-11-01,5215,2711,2503,417,625,76,secure,57,2,11,strong,2025-11-23,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B079,PC06,B079,Polling Station 79,Medak,2025-11-01,5057,2629,2427,404,606,66,moderate,38,2,15,weak,2025-10-15,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B080,PC06,B080,Polling Station 80,Koratla,2025-11-01,5144,2674,2469,411,617,77,secure,48,5,15,moderate,2025-11-06,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B081,PC06,B081,Polling Station 81,Narsapur,2025-11-01,5065,2633,2431,405,607,62,moderate,45,3,10,strong,2025-10-26,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B082,PC06,B082,Polling Station 82,Jagtial,2025-11-01,5152,2679,2472,412,618,83,secure,70,4,19,weak,2025-11-12,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B083,PC06,B083,Polling Station 83,Jagtial,2025-11-01,5083,2643,2439,406,609,94,secure,54,4,6,strong,2025-11-26,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B084,PC06,B084,Polling Station 84,Koratla,2025-11-01,5162,2684,2477,412,619,73,moderate,59,5,11,strong,2025-10-19,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B085,PC06,B085,Polling Station 85,Husnabad,2025-11-01,5230,2719,2510,418,627,71,moderate,77,4,7,strong,2025-11-11,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B086,PC06,B086,Polling Station 86,Husnabad,2025-11-01,5178,2692,2485,414,621,68,moderate,50,3,11,weak,2025-10-31,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B087,PC06,B087,Polling Station 87,Dharmapuri,2025-11-01,5111,2657,2453,408,613,60,vulnerable,38,4,15,moderate,2025-11-04,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B088,PC06,B088,Polling Station 88,Jagtial,2025-11-01,5138,2671,2466,411,616,62,moderate,26,3,15,moderate,2025-11-12,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B089,PC06,B089,Polling Station 89,Jagtial,2025-11-01,5170,2688,2481,413,620,46,vulnerable,51,3,9,moderate,2025-10-08,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B090,PC06,B090,Polling Station 90,Narsapur,2025-11-01,5090,2646,2443,407,610,89,secure,23,3,19,moderate,2025-11-28,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B091,PC06,B091,Polling Station 91,Medak,2025-11-01,5092,2647,2444,407,611,50,vulnerable,33,4,12,weak,2025-11-11,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B092,PC06,B092,Polling Station 92,Jagtial,2025-11-01,5180,2693,2486,414,621,64,moderate,79,4,18,moderate,2025-11-27,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B093,PC06,B093,Polling Station 93,Medak,2025-11-01,5139,2672,2466,411,616,50,vulnerable,37,2,5,weak,2025-11-13,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B094,PC06,B094,Polling Station 94,Narsapur,2025-11-01,5120,2662,2457,409,614,58,vulnerable,31,3,13,strong,2025-10-13,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B095,PC06,B095,Polling Station 95,Siddipet,2025-11-01,5172,2689,2482,413,620,47,vulnerable,29,3,19,weak,2025-10-09,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B096,PC06,B096,Polling Station 96,Narsapur,2025-11-01,5211,2709,2501,416,625,90,secure,46,3,17,moderate,2025-11-25,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B097,PC06,B097,Polling Station 97,Siddipet,2025-11-01,5222,2715,2506,417,626,90,secure,44,2,20,strong,2025-11-07,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B098,PC06,B098,Polling Station 98,Dharmapuri,2025-11-01,5212,2710,2501,416,625,59,vulnerable,22,2,16,strong,2025-10-23,surveyor_9,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B099,PC06,B099,Polling Station 99,Koratla,2025-11-01,5040,2620,2419,403,604,95,secure,70,3,11,strong,2025-10-05,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B100,PC06,B100,Polling Station 100,Husnabad,2025-11-01,5138,2671,2466,411,616,66,moderate,25,2,15,weak,2025-11-05,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B101,PC06,B101,Polling Station 101,Siddipet,2025-11-01,5164,2685,2478,413,619,78,secure,28,5,9,strong,2025-11-01,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B102,PC06,B102,Polling Station 102,Husnabad,2025-11-01,5188,2697,2490,415,622,95,secure,78,3,7,strong,2025-10-13,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B103,PC06,B103,Polling Station 103,Dharmapuri,2025-11-01,5173,2689,2483,413,620,54,vulnerable,50,3,10,moderate,2025-10-26,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B104,PC06,B104,Polling Station 104,Dharmapuri,2025-11-01,5161,2683,2477,412,619,83,secure,29,4,12,weak,2025-11-27,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B105,PC06,B105,Polling Station 105,Jagtial,2025-11-01,5203,2705,2497,416,624,46,vulnerable,63,4,20,moderate,2025-11-19,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B106,PC06,B106,Polling Station 106,Siddipet,2025-11-01,5041,2621,2419,403,604,85,secure,41,3,20,moderate,2025-11-13,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B107,PC06,B107,Polling Station 107,Narsapur,2025-11-01,5205,2706,2498,416,624,75,moderate,71,2,11,strong,2025-10-23,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B108,PC06,B108,Polling Station 108,Jagtial,2025-11-01,5223,2715,2507,417,626,87,secure,37,4,8,strong,2025-10-29,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B109,PC06,B109,Polling Station 109,Koratla,2025-11-01,5098,2650,2447,407,611,74,moderate,76,4,12,strong,2025-11-29,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B110,PC06,B110,Polling Station 110,Koratla,2025-11-01,5157,2681,2475,412,618,64,moderate,51,3,19,weak,2025-10-30,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B111,PC06,B111,Polling Station 111,Husnabad,2025-11-01,5044,2622,2421,403,605,76,secure,51,5,8,strong,2025-10-25,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B112,PC06,B112,Polling Station 112,Koratla,2025-11-01,5195,2701,2493,415,623,78,secure,31,2,12,moderate,2025-10-14,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B113,PC06,B113,Polling Station 113,Dharmapuri,2025-11-01,5088,2645,2442,407,610,45,vulnerable,64,2,9,moderate,2025-11-21,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B114,PC06,B114,Polling Station 114,Husnabad,2025-11-01,5195,2701,2493,415,623,77,secure,76,5,6,moderate,2025-10-23,surveyor_1,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B115,PC06,B115,Polling Station 115,Medak,2025-11-01,5174,2690,2483,413,620,45,vulnerable,26,2,13,weak,2025-11-23,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B116,PC06,B116,Polling Station 116,Dharmapuri,2025-11-01,5112,2658,2453,408,613,61,moderate,37,4,14,strong,2025-10-02,surveyor_7,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B117,PC06,B117,Polling Station 117,Dharmapuri,2025-11-01,5072,2637,2434,405,608,54,vulnerable,68,5,13,weak,2025-11-27,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B118,PC06,B118,Polling Station 118,Siddipet,2025-11-01,5079,2641,2437,406,609,87,secure,79,5,12,strong,2025-10-10,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B119,PC06,B119,Polling Station 119,Jagtial,2025-11-01,5036,2618,2417,402,604,91,secure,44,2,5,moderate,2025-10-07,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B120,PC06,B120,Polling Station 120,Narsapur,2025-11-01,5054,2628,2425,404,606,50,vulnerable,44,3,9,strong,2025-10-02,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B121,PC06,B121,Polling Station 121,Jagtial,2025-11-01,5174,2690,2483,413,620,57,vulnerable,39,3,5,moderate,2025-10-17,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B122,PC06,B122,Polling Station 122,Koratla,2025-11-01,5188,2697,2490,415,622,84,secure,50,3,13,moderate,2025-10-06,surveyor_3,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B123,PC06,B123,Polling Station 123,Dharmapuri,2025-11-01,5205,2706,2498,416,624,74,moderate,37,3,14,weak,2025-10-17,surveyor_2,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B124,PC06,B124,Polling Station 124,Jagtial,2025-11-01,5115,2659,2455,409,613,65,moderate,74,2,14,strong,2025-10-02,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B125,PC06,B125,Polling Station 125,Medak,2025-11-01,5099,2651,2447,407,611,71,moderate,51,3,15,strong,2025-10-15,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B126,PC06,B126,Polling Station 126,Dharmapuri,2025-11-01,5130,2667,2462,410,615,63,moderate,50,3,17,weak,2025-11-03,surveyor_4,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B127,PC06,B127,Polling Station 127,Jagtial,2025-11-01,5175,2691,2484,414,621,83,secure,63,5,5,weak,2025-10-11,surveyor_10,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B128,PC06,B128,Polling Station 128,Siddipet,2025-11-01,5197,2702,2494,415,623,67,moderate,64,2,14,strong,2025-11-03,surveyor_5,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B129,PC06,B129,Polling Station 129,Siddipet,2025-11-01,5104,2654,2449,408,612,93,secure,27,4,18,weak,2025-10-20,surveyor_6,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
PC06_B130,PC06,B130,Polling Station 130,Narsapur,2025-11-01,5116,2660,2455,409,613,82,secure,75,2,18,weak,2025-10-20,surveyor_8,2025-11-15,2025-11-01 10:00:00,2025-11-30 18:00:00
