kpi_id,constituency_id,report_date,visits_conducted,people_contacted,grievances_received,grievances_resolved,events_conducted,resources_distributed,promises_on_track,promises_delayed,alert_count,critical_alerts,sentiment_score,media_mentions,social_engagement,created_at
34c50a8a-f662-4bd5-bce1-cb61679e7373,PC06,2025-01-28,4,763,33,30,0,29,20,8,2,2,0.41,7,2821,2025-01-28 23:55:00
86b69bdf-1272-4c4a-a83a-f1627d139f28,PC06,2025-01-29,5,123,24,27,2,95,19,3,3,1,0.54,3,3521,2025-01-29 23:55:00
fe56bf65-07d6-46ea-a4d0-152ef00ac711,PC06,2025-01-30,1,751,17,5,1,125,28,6,3,1,0.47,5,1316,2025-01-30 23:55:00
cf50eb22-2f0c-4c29-9c3c-d5f6938cc0d2,PC06,2025-01-31,0,683,20,25,0,22,27,7,3,0,0.74,2,2696,2025-01-31 23:55:00
737e86b1-d31b-4e28-856a-207846613803,PC06,2025-02-01,5,317,14,6,1,150,27,5,3,1,0.75,10,1704,2025-02-01 23:55:00
97b466d7-66b8-410a-ae38-87f35d28458e,PC06,2025-02-02,2,77,29,3,0,119,21,7,4,2,0.53,4,1191,2025-02-02 23:55:00
9aca9bb9-9259-40ab-b82a-e42e1b7772f9,PC06,2025-02-03,5,674,27,25,1,133,18,4,5,1,0.52,1,1507,2025-02-03 23:55:00
ba48eb06-edbe-473d-b921-5c267a5853f0,PC06,2025-02-04,3,145,17,20,2,106,19,8,6,0,0.65,3,1973,2025-02-04 23:55:00
affa05ad-3d61-44a8-ba4c-8dad66da8489,PC06,2025-02-05,4,510,28,16,1,75,25,4,5,0,0.47,4,3059,2025-02-05 23:55:00
25bd83a5-d888-4cec-bdb2-2e379f968162,PC06,2025-02-06,5,378,33,28,2,137,17,6,1,0,0.66,12,2768,2025-02-06 23:55:00
40706b30-29cc-4a87-8266-1b5d94e0b809,PC06,2025-02-07,5,201,23,25,0,143,27,5,8,0,0.62,1,593,2025-02-07 23:55:00
12ef277f-fc79-48ee-98ab-7d44119f655a,PC06,2025-02-08,0,163,7,19,2,66,24,4,3,1,0.57,5,1659,2025-02-08 23:55:00
3caf6379-fe09-4da9-b00e-57bb37c55c50,PC06,2025-02-09,3,195,5,30,1,27,27,4,1,0,0.46,9,766,2025-02-09 23:55:00
bc9acc82-dd26-4d7c-af5a-b681aba062da,PC06,2025-02-10,2,608,33,11,2,107,25,6,7,1,0.74,4,1449,2025-02-10 23:55:00
81dc277e-785c-45d2-bb58-81016c0a4502,PC06,2025-02-11,1,242,29,17,3,142,25,2,4,3,0.78,3,4655,2025-02-11 23:55:00
4319e353-f369-4cbf-b662-ce2f513c06ba,PC06,2025-02-12,1,680,20,24,2,83,22,2,6,3,0.8,9,1160,2025-02-12 23:55:00
c9d14a24-eee7-436b-93c7-80e5fc33c921,PC06,2025-02-13,0,473,9,9,1,85,17,7,2,3,0.84,10,2618,2025-02-13 23:55:00
876d3081-39bb-4a36-a6ce-65bd803c832d,PC06,2025-02-14,1,634,14,16,0,77,17,8,8,2,0.81,6,701,2025-02-14 23:55:00
1c8ea687-d1f8-4a94-b514-3a0677c356e4,PC06,2025-02-15,2,453,18,24,1,47,23,8,2,3,0.6,12,2023,2025-02-15 23:55:00
f6abcf7d-34c3-4487-bf40-38ddeac23557,PC06,2025-02-16,1,237,19,14,0,86,17,8,6,0,0.43,5,1071,2025-02-16 23:55:00
b1d7f3f9-c295-4191-97c6-ff05d7abf55e,PC06,2025-02-17,1,422,21,21,3,108,23,2,6,3,0.82,12,4074,2025-02-17 23:55:00
e1769421-ba00-4755-80f3-df2f1dd2dc56,PC06,2025-02-18,3,619,19,21,2,130,27,5,7,1,0.44,5,2417,2025-02-18 23:55:00
154af303-fba2-463d-b178-e363e3d8cee3,PC06,2025-02-19,5,109,19,26,2,121,15,5,3,0,0.51,4,1038,2025-02-19 23:55:00
11ef9ccf-b33b-41a7-bcf7-7026d6993f7c,PC06,2025-02-20,4,779,32,10,3,82,24,8,5,2,0.59,11,1486,2025-02-20 23:55:00
a014974a-4702-4d73-acac-ef10d557b2e3,PC06,2025-02-21,4,423,33,22,1,101,28,5,1,2,0.43,12,4375,2025-02-21 23:55:00
241bcc2e-bef1-4feb-b845-0f77ca454b7c,PC06,2025-02-22,5,492,19,23,1,11,19,5,5,1,0.8,4,2849,2025-02-22 23:55:00
f0c59bb6-83af-4a28-ae3d-c5e89c0c1856,PC06,2025-02-23,1,750,30,13,1,1,24,4,3,3,0.73,7,2092,2025-02-23 23:55:00
833e0aa0-3ec2-4f86-bc6d-927f943b751b,PC06,2025-02-24,5,102,30,20,0,89,15,6,3,1,0.71,7,4752,2025-02-24 23:55:00
da110561-74e1-438e-9b2c-19ebaa69f437,PC06,2025-02-25,0,239,15,29,3,57,28,8,5,2,0.75,5,2392,2025-02-25 23:55:00
c4d430ec-8138-4aea-ae1a-96f9252f8edf,PC06,2025-02-26,0,134,16,14,0,33,30,3,6,3,0.84,5,1417,2025-02-26 23:55:00
f69d21d6-d885-4dd1-bcf0-d9477c24df67,PC06,2025-02-27,3,395,25,13,0,90,28,4,4,1,0.6,11,3920,2025-02-27 23:55:00
83da0739-9fa1-4fbc-9e2f-bcfe59897e8e,PC06,2025-02-28,0,219,8,26,0,110,21,2,4,1,0.64,3,4563,2025-02-28 23:55:00
cb61c778-d3fd-483c-b984-62ca5277c2d8,PC06,2025-03-01,5,697,16,18,3,29,17,8,1,3,0.76,4,4545,2025-03-01 23:55:00
77a2791d-6d98-4d30-bede-0567a61a59ea,PC06,2025-03-02,2,294,7,4,3,47,19,6,3,3,0.51,9,1005,2025-03-02 23:55:00
f1feac78-4872-451f-8586-4da12aa29672,PC06,2025-03-03,2,141,15,10,0,134,21,5,3,3,0.43,4,2069,2025-03-03 23:55:00
1d058627-ee26-4031-bef2-31373df252ab,PC06,2025-03-04,0,408,6,8,0,60,23,2,7,3,0.57,2,578,2025-03-04 23:55:00
662582a0-fe20-4826-b564-f82c273c1a3d,PC06,2025-03-05,2,330,17,25,2,101,19,7,7,2,0.62,11,3747,2025-03-05 23:55:00
296dcd8e-63d2-4870-934c-a0253a187f2b,PC06,2025-03-06,2,798,29,25,0,71,23,3,6,0,0.59,6,4707,2025-03-06 23:55:00
e38152e8-e8e4-4e72-ba43-83c957d24665,PC06,2025-03-07,3,359,28,23,1,51,17,4,2,1,0.67,4,3246,2025-03-07 23:55:00
ab39424c-b9dc-4830-a27a-a25961e9a298,PC06,2025-03-08,3,605,15,15,2,132,20,2,7,2,0.69,8,664,2025-03-08 23:55:00
fc894175-5e63-4201-8c53-d69be5a4cf41,PC06,2025-03-09,2,621,12,3,2,82,19,3,7,3,0.59,12,1046,2025-03-09 23:55:00
e36ec292-5220-468e-9e57-7c990ebef3f7,PC06,2025-03-10,1,666,31,22,1,12,17,8,8,0,0.64,0,4332,2025-03-10 23:55:00
71d416a4-f5b4-4a4f-94ce-844d2115e4b3,PC06,2025-03-11,1,392,19,18,0,84,20,4,7,0,0.42,2,2001,2025-03-11 23:55:00
2509fb12-17a7-4c3a-b87b-b0d6e49ebd9d,PC06,2025-03-12,1,694,30,23,3,15,21,2,7,0,0.49,6,3741,2025-03-12 23:55:00
05a76e79-1e72-46bd-8981-c4e1a6a2914e,PC06,2025-03-13,4,695,13,26,2,0,24,7,1,2,0.7,11,4380,2025-03-13 23:55:00
adb8afe8-4a32-43b4-8625-8f89cb8a5efb,PC06,2025-03-14,3,261,6,28,1,73,27,8,1,1,0.54,8,1599,2025-03-14 23:55:00
b3c5b70c-f18c-4c15-9a26-7bb5efadca94,PC06,2025-03-15,3,52,14,24,2,88,28,4,8,3,0.49,11,800,2025-03-15 23:55:00
aba6d616-5234-4ea2-ad6c-a1f573a663be,PC06,2025-03-16,1,635,11,30,1,34,25,2,3,2,0.45,0,1588,2025-03-16 23:55:00
4c321357-e409-4733-8133-3da6c70dc6da,PC06,2025-03-17,5,375,24,22,0,84,27,4,4,2,0.8,8,1902,2025-03-17 23:55:00
14bcfe01-48ff-43fe-8815-ed095d83de6c,PC06,2025-03-18,4,534,13,9,0,52,22,2,3,0,0.85,8,3113,2025-03-18 23:55:00
0084d9c4-d1d0-4c97-9b45-04bc9d57619c,PC06,2025-03-19,3,88,19,20,3,135,20,5,1,2,0.57,9,3205,2025-03-19 23:55:00
deb50861-292d-4bd0-9cf3-4c0e6c983b4f,PC06,2025-03-20,0,742,11,23,3,102,20,2,1,0,0.8,3,4767,2025-03-20 23:55:00
656ad441-4b13-4993-929c-40e46d70ab85,PC06,2025-03-21,4,478,15,21,1,145,18,4,6,2,0.45,0,4299,2025-03-21 23:55:00
fe7304bb-2ad7-4376-87ea-cac1ebda971d,PC06,2025-03-22,2,307,8,4,2,65,18,5,5,3,0.71,11,1448,2025-03-22 23:55:00
64c3efb6-2548-45ee-863b-c32415b3a609,PC06,2025-03-23,0,227,26,3,3,130,16,5,6,2,0.73,5,4619,2025-03-23 23:55:00
221f6d41-eaad-4e34-866e-d521cf254fa6,PC06,2025-03-24,0,390,19,28,2,126,17,6,3,2,0.79,12,1752,2025-03-24 23:55:00
ef9c2d95-1518-4b30-a3f8-c13b189e898b,PC06,2025-03-25,5,340,34,21,2,102,22,4,4,1,0.42,10,2665,2025-03-25 23:55:00
77a89ca8-0ed0-47bd-b2af-3b074c37604c,PC06,2025-03-26,1,578,13,12,0,105,15,5,5,0,0.57,3,4215,2025-03-26 23:55:00
212e5796-4deb-44c7-845d-ca1d1e3c826a,PC06,2025-03-27,3,174,24,5,1,76,23,7,6,2,0.84,10,750,2025-03-27 23:55:00
d9374b28-1e5f-41fb-a9ef-f02abc120933,PC06,2025-03-28,4,274,12,13,1,97,26,3,7,2,0.52,4,2307,2025-03-28 23:55:00
d4d400ab-90f9-4900-b352-f0d9b2fd667c,PC06,2025-03-29,5,637,14,26,1,137,20,3,2,1,0.79,5,686,2025-03-29 23:55:00
371564c5-dae6-4ab2-9ae2-2eeaca11858e,PC06,2025-03-30,0,199,17,6,2,85,15,5,6,1,0.45,6,3314,2025-03-30 23:55:00
a6330c3a-aa12-4abd-b12d-48080a90d0be,PC06,2025-03-31,2,289,28,3,1,124,23,2,7,3,0.55,11,3400,2025-03-31 23:55:00
0bfc7012-90f6-4ee2-90f2-40d38b0df24d,PC06,2025-04-01,4,76,16,4,3,128,20,8,1,2,0.41,0,3034,2025-04-01 23:55:00
5aefddca-b380-436b-a460-a60168c5a949,PC06,2025-04-02,2,427,22,24,0,16,29,8,1,1,0.78,11,4329,2025-04-02 23:55:00
f43f3db1-d34c-4709-af89-aa2378538ed6,PC06,2025-04-03,3,732,31,12,2,23,24,2,7,0,0.64,12,3510,2025-04-03 23:55:00
bf9e0f90-b0e9-41c7-a59c-52a082dfbda3,PC06,2025-04-04,5,370,20,5,2,71,16,7,4,3,0.83,6,1197,2025-04-04 23:55:00
ff090b71-0122-46c5-937e-4515c6d80fe6,PC06,2025-04-05,5,216,24,17,2,35,20,8,8,2,0.59,3,1314,2025-04-05 23:55:00
ace40b58-6828-4cb8-bd75-c292d9bebfc3,PC06,2025-04-06,1,166,27,10,2,75,29,2,3,0,0.46,9,3391,2025-04-06 23:55:00
836fe9b2-2740-4717-bdbd-03b3b3ca9417,PC06,2025-04-07,5,287,26,13,1,30,15,5,1,1,0.7,0,4595,2025-04-07 23:55:00
cc2a1887-a405-460a-92ee-cb255e3ff7f8,PC06,2025-04-08,1,127,13,13,3,124,15,4,2,1,0.77,6,2110,2025-04-08 23:55:00
9c0183d8-21f7-41e4-b9b9-67d84867d3aa,PC06,2025-04-09,3,672,15,30,0,114,15,6,1,3,0.41,6,2826,2025-04-09 23:55:00
97cda456-39e9-4ce1-b033-5b8dc4df1e8a,PC06,2025-04-10,3,623,13,18,1,143,16,6,2,2,0.5,0,4869,2025-04-10 23:55:00
d91b0462-8d85-4c67-8997-d343f246c9be,PC06,2025-04-11,1,558,7,4,1,138,17,4,7,1,0.75,5,2483,2025-04-11 23:55:00
415120ac-2313-4a3c-93a2-c6ea3f64fda5,PC06,2025-04-12,1,505,27,19,1,148,30,7,5,1,0.42,4,4475,2025-04-12 23:55:00
5b988c84-c5e4-4c10-b1f0-70a7018f9858,PC06,2025-04-13,0,270,11,25,1,102,27,5,8,2,0.64,10,2900,2025-04-13 23:55:00
2b533d54-e40e-435b-9cb5-993e2ab90f6a,PC06,2025-04-14,1,518,23,26,1,86,28,5,1,2,0.82,9,1851,2025-04-14 23:55:00
f9691230-87df-49a2-8aa8-834b69e30ed1,PC06,2025-04-15,4,532,35,3,0,133,20,2,3,1,0.46,6,2521,2025-04-15 23:55:00
b773112b-befb-4847-b59a-52953a818851,PC06,2025-04-16,5,373,20,28,3,15,29,2,4,0,0.82,0,2251,2025-04-16 23:55:00
db6ddf34-85b4-4c83-83ec-b440366615b4,PC06,2025-04-17,4,587,14,3,0,119,24,5,6,2,0.56,6,2383,2025-04-17 23:55:00
429a45f3-060d-4485-a0d4-05b805c06b70,PC06,2025-04-18,1,740,8,5,1,3,29,7,8,1,0.41,5,2164,2025-04-18 23:55:00
d57d69aa-b992-4966-a8e4-14b5cde9f479,PC06,2025-04-19,3,577,26,29,3,42,18,6,4,1,0.64,0,4307,2025-04-19 23:55:00
9d622d43-0ccd-4411-a416-6a8e8fef5b58,PC06,2025-04-20,5,221,9,25,2,103,21,5,2,3,0.61,2,3270,2025-04-20 23:55:00
d6413a8a-6485-416d-9981-1009696e8f4f,PC06,2025-04-21,3,379,31,16,2,122,17,4,8,2,0.77,2,2639,2025-04-21 23:55:00
c2d82c40-4a34-4cab-82f2-f56554687a26,PC06,2025-04-22,5,515,31,6,0,141,26,4,8,2,0.7,3,1324,2025-04-22 23:55:00
f5f73633-ef78-4301-b9b2-bc5ca6bee8f6,PC06,2025-04-23,3,271,10,14,2,22,25,6,7,1,0.46,6,2175,2025-04-23 23:55:00
05a4b809-c773-4279-a8a9-67e39b31b74b,PC06,2025-04-24,4,649,20,26,3,11,30,4,1,0,0.61,2,885,2025-04-24 23:55:00
e8ca7415-0519-46d1-8c57-7d20d3522cc3,PC06,2025-04-25,2,758,16,30,2,66,23,6,6,3,0.62,8,2971,2025-04-25 23:55:00
5ee9a438-b77e-498e-aff7-7e2d1ae057d7,PC06,2025-04-26,0,696,15,29,0,14,24,4,8,0,0.47,9,1834,2025-04-26 23:55:00
c5bedecb-efd5-4dad-8605-a34208005a8a,PC06,2025-04-27,2,558,18,11,0,105,24,7,5,1,0.72,12,3229,2025-04-27 23:55:00
a3f8c3b6-8732-4c26-afac-cf775e48e658,PC06,2025-04-28,0,370,9,25,0,130,26,7,5,2,0.41,3,1669,2025-04-28 23:55:00
2b9f2e28-8693-4e3c-a806-0beba3ea0562,PC06,2025-04-29,1,758,17,17,0,78,28,6,5,1,0.77,0,4697,2025-04-29 23:55:00
25e5da8a-232f-4d4d-8f54-286a58e23668,PC06,2025-04-30,4,668,8,9,0,26,15,4,7,1,0.58,11,2486,2025-04-30 23:55:00
7fb7d570-d45e-4ed1-a2aa-91a494283cde,PC06,2025-05-01,3,209,22,23,0,142,30,3,7,0,0.53,2,4342,2025-05-01 23:55:00
ead2c181-384a-4bc8-902a-bb4be05912e6,PC06,2025-05-02,1,556,26,29,3,1,26,2,4,0,0.48,7,695,2025-05-02 23:55:00
c9818424-f3fe-461c-b401-3787ba533fa9,PC06,2025-05-03,4,660,19,11,3,75,24,8,5,1,0.41,1,3148,2025-05-03 23:55:00
415e1c44-1897-4ace-9444-94efc6d5d0f0,PC06,2025-05-04,0,271,5,4,2,81,21,7,6,3,0.72,0,716,2025-05-04 23:55:00
0bd17893-b320-4927-8203-96ee2b41cf92,PC06,2025-05-05,1,794,5,26,3,115,28,7,1,0,0.71,10,4718,2025-05-05 23:55:00
2885c28e-1ddd-445b-9fa4-9094555ceb47,PC06,2025-05-06,3,695,5,26,2,137,20,2,8,1,0.67,10,4132,2025-05-06 23:55:00
47dfabdd-3b10-4269-9596-0c7c00c6f88d,PC06,2025-05-07,4,53,22,21,3,116,27,8,4,2,0.67,7,4330,2025-05-07 23:55:00
fd08e457-92d4-4333-b631-64cc0aaab097,PC06,2025-05-08,4,386,33,25,2,84,23,2,4,1,0.77,6,3245,2025-05-08 23:55:00
0579a66f-6b8d-486c-a298-48deb887b67b,PC06,2025-05-09,4,107,28,3,0,18,28,7,2,0,0.54,6,4061,2025-05-09 23:55:00
904bbcf1-8503-4df9-9bae-1f0e834ba9a3,PC06,2025-05-10,0,128,32,23,3,29,22,3,7,0,0.77,3,2865,2025-05-10 23:55:00
cb8b8698-e30f-4499-9026-c354603b26fa,PC06,2025-05-11,3,619,9,9,0,48,15,3,3,2,0.65,11,3627,2025-05-11 23:55:00
a0912caf-6f22-45c9-8375-beddad57e119,PC06,2025-05-12,3,216,26,27,2,149,22,5,8,1,0.43,11,3837,2025-05-12 23:55:00
55f88ff1-2f77-4281-8c3c-f5f1e870f2b4,PC06,2025-05-13,0,374,27,16,3,86,27,5,2,0,0.64,2,3442,2025-05-13 23:55:00
41513dca-b6f3-4d70-8422-962a40e09a88,PC06,2025-05-14,0,272,29,30,3,105,17,4,5,0,0.73,3,930,2025-05-14 23:55:00
a543eb50-f95e-47fb-87bd-a7ecf344b7b1,PC06,2025-05-15,5,345,34,15,2,39,22,7,3,0,0.66,11,2243,2025-05-15 23:55:00
5d7aa09f-bdb6-48ce-9858-6313f318f916,PC06,2025-05-16,5,596,30,13,3,91,16,3,8,2,0.77,4,2154,2025-05-16 23:55:00
06646766-bf22-47fd-b1c6-d48a2d3e97fd,PC06,2025-05-17,4,373,22,21,0,92,16,7,6,2,0.81,5,4354,2025-05-17 23:55:00
aadbb39c-1268-4078-9913-a5b6fdf8db23,PC06,2025-05-18,1,425,8,19,1,70,18,3,2,1,0.76,1,627,2025-05-18 23:55:00
503094d7-39c2-47d7-b638-a6b26c524238,PC06,2025-05-19,1,277,34,19,2,99,30,4,5,1,0.83,4,2040,2025-05-19 23:55:00
899474ec-b51f-4d40-b46f-7b72af97d2cc,PC06,2025-05-20,4,213,6,25,1,115,28,6,8,2,0.41,5,3217,2025-05-20 23:55:00
b11ecdc1-3e38-4803-8f3a-0aa52eb26e75,PC06,2025-05-21,4,765,21,26,2,12,21,3,1,3,0.83,7,741,2025-05-21 23:55:00
27e20046-949d-4d15-b171-a643fb00639b,PC06,2025-05-22,1,440,30,19,0,25,28,2,1,0,0.72,2,1797,2025-05-22 23:55:00
bd124c74-ca1d-4dee-be09-9f6cb8677c3f,PC06,2025-05-23,1,160,22,25,3,13,27,3,5,1,0.61,0,3584,2025-05-23 23:55:00
9bdc9b4c-7d36-4893-a044-007400e1f765,PC06,2025-05-24,1,502,27,21,1,148,29,4,4,2,0.6,5,3071,2025-05-24 23:55:00
cdd8a495-0abd-4b47-918e-86b27e33edfd,PC06,2025-05-25,0,590,11,20,2,75,27,3,1,3,0.74,8,3351,2025-05-25 23:55:00
a224a1d1-d973-482a-a6cd-17d3a1a221e3,PC06,2025-05-26,2,472,18,23,3,122,19,8,8,0,0.54,8,2742,2025-05-26 23:55:00
76a8ec0b-c11f-42a2-95e8-2e4a462ebb49,PC06,2025-05-27,0,679,7,15,2,149,23,4,3,1,0.53,0,2856,2025-05-27 23:55:00
f4b32cb4-3847-472d-b8c8-03b125628a71,PC06,2025-05-28,3,556,10,5,1,0,16,7,7,2,0.74,9,2330,2025-05-28 23:55:00
90f5a069-948b-4ec6-bc6f-50a86c9f1feb,PC06,2025-05-29,0,736,11,26,0,117,21,6,4,0,0.53,12,1383,2025-05-29 23:55:00
88cd6f9f-0653-4f99-b3fa-516517a29dc8,PC06,2025-05-30,0,310,9,18,1,134,17,4,7,0,0.46,11,3118,2025-05-30 23:55:00
040d8c01-61ed-4936-81e6-da1247ccda7d,PC06,2025-05-31,2,668,19,7,1,43,25,2,5,3,0.69,6,1752,2025-05-31 23:55:00
28b89dd4-babb-479a-b98a-849b9186ec53,PC06,2025-06-01,5,716,20,16,1,39,30,4,6,2,0.85,12,4105,2025-06-01 23:55:00
2b307fbd-5bdb-422a-a1a8-07876a6ec149,PC06,2025-06-02,1,746,32,15,1,146,18,3,6,3,0.63,6,3045,2025-06-02 23:55:00
f18b20b3-4de7-4390-b78b-3f969f92800f,PC06,2025-06-03,2,330,5,3,2,53,27,7,7,3,0.63,11,2342,2025-06-03 23:55:00
8201ec31-80e5-4f8d-baeb-e9988de0d276,PC06,2025-06-04,2,427,11,12,1,11,17,6,6,3,0.49,1,2030,2025-06-04 23:55:00
c9425d19-b4ba-4974-9f71-050cab1c6af0,PC06,2025-06-05,2,541,34,28,0,16,26,7,1,2,0.72,7,877,2025-06-05 23:55:00
f5f2f54a-371c-407f-b4f3-eb239e192fdb,PC06,2025-06-06,1,585,9,13,0,141,17,4,5,2,0.59,6,990,2025-06-06 23:55:00
03aefbea-4642-4979-867c-21c1caf71f12,PC06,2025-06-07,1,506,24,18,1,52,27,8,4,0,0.74,3,2323,2025-06-07 23:55:00
dfdd101c-7abe-4b68-837d-1b5165c79522,PC06,2025-06-08,3,740,28,26,3,16,26,2,6,0,0.62,6,703,2025-06-08 23:55:00
80e3c310-968c-4b9c-b30d-f30e05bdff81,PC06,2025-06-09,4,731,13,10,0,93,17,4,2,3,0.68,9,3120,2025-06-09 23:55:00
9c20d78a-1d37-4572-8876-c3ab5d7a931f,PC06,2025-06-10,2,181,23,8,2,80,18,6,3,2,0.48,3,1238,2025-06-10 23:55:00
104f802d-ec13-4ce9-8717-ac6fcf1cb811,PC06,2025-06-11,2,766,10,7,0,86,21,3,2,1,0.55,7,2720,2025-06-11 23:55:00
a615225d-f645-4492-8fed-d7cccb327f9f,PC06,2025-06-12,0,379,6,3,3,73,29,4,1,2,0.63,7,4868,2025-06-12 23:55:00
a1adc35f-59a2-4193-9fbb-91b13db9db68,PC06,2025-06-13,1,279,28,19,2,16,21,8,3,2,0.68,11,1959,2025-06-13 23:55:00
55063e41-ec4d-496c-baa9-d58de5fb4412,PC06,2025-06-14,1,359,29,20,3,116,17,2,7,1,0.41,5,2665,2025-06-14 23:55:00
527d59d7-4491-491e-b772-914b8b904fd7,PC06,2025-06-15,4,486,34,27,2,38,28,7,5,0,0.69,5,3609,2025-06-15 23:55:00
fda61bb7-b816-40ee-a3db-6e5430592505,PC06,2025-06-16,1,449,24,13,3,111,23,7,7,0,0.57,9,4367,2025-06-16 23:55:00
335277e2-a0f3-4446-92c6-671dd12a3c38,PC06,2025-06-17,3,603,17,18,0,8,22,5,6,2,0.78,5,4152,2025-06-17 23:55:00
e4915a99-67ad-4488-bbc0-ae1746272da5,PC06,2025-06-18,5,159,7,30,3,18,16,4,6,1,0.54,9,3548,2025-06-18 23:55:00
ff01b3f4-1087-4014-a9c4-a9ae13b7c9aa,PC06,2025-06-19,2,694,15,6,1,129,21,3,1,1,0.54,7,2095,2025-06-19 23:55:00
8ce14c69-59f6-441a-8ad8-48b32e58e132,PC06,2025-06-20,3,740,7,24,0,121,29,5,5,2,0.44,9,1677,2025-06-20 23:55:00
9aa04e5c-7ffe-406e-ae6c-0902bf9932d9,PC06,2025-06-21,0,618,20,25,0,121,16,6,7,0,0.67,9,2982,2025-06-21 23:55:00
e62375d9-3fb9-428e-b491-3faeda24fc51,PC06,2025-06-22,1,763,5,24,0,64,15,8,1,3,0.65,2,4904,2025-06-22 23:55:00
f3e1fbb3-7310-4eea-8252-882e0c92b6b2,PC06,2025-06-23,5,118,32,6,2,146,17,6,1,0,0.5,8,3148,2025-06-23 23:55:00
e6ab5436-0d8d-420a-8904-0b2918ee2aab,PC06,2025-06-24,4,653,11,18,3,141,22,5,8,1,0.6,7,4761,2025-06-24 23:55:00
5095cf59-05ec-4de0-aa79-0a27bde240c6,PC06,2025-06-25,1,484,13,30,2,82,24,7,8,0,0.8,3,1072,2025-06-25 23:55:00
e922edbf-5482-435b-ac67-73c467a28c39,PC06,2025-06-26,0,670,31,19,1,96,27,3,2,3,0.8,7,2089,2025-06-26 23:55:00
7e4be0bc-0668-45a7-9415-81db52f31804,PC06,2025-06-27,1,120,17,14,2,145,22,3,6,2,0.78,11,4295,2025-06-27 23:55:00
c6f7c7f3-a5fb-41e2-9e92-9c4ae9073b6a,PC06,2025-06-28,4,375,8,28,2,131,23,5,5,2,0.57,7,2886,2025-06-28 23:55:00
af11f3e8-f2b9-4304-9223-20424c1e05e8,PC06,2025-06-29,5,558,9,27,3,96,16,4,6,3,0.62,10,800,2025-06-29 23:55:00
0d10376a-305f-408b-bc6c-fba9841dc51c,PC06,2025-06-30,5,641,25,18,3,79,19,7,2,1,0.43,1,3843,2025-06-30 23:55:00
0ba6a12d-178e-463d-b94b-46c5a7dd541b,PC06,2025-07-01,5,722,34,14,3,57,19,6,6,2,0.68,5,2977,2025-07-01 23:55:00
27ffa7cc-6eb9-4638-a66a-993f9a3b2ff6,PC06,2025-07-02,3,400,26,10,0,28,28,8,5,1,0.59,0,4372,2025-07-02 23:55:00
57f8a32b-bdd8-4292-9d21-478c2b2db6d3,PC06,2025-07-03,4,586,13,23,0,137,25,4,3,3,0.63,9,2418,2025-07-03 23:55:00
c64e7094-0da8-4945-b31f-a40099ce49a5,PC06,2025-07-04,1,453,13,18,1,57,28,6,1,0,0.84,11,4355,2025-07-04 23:55:00
874bca20-f434-44c7-b1c0-f2b84563c5c5,PC06,2025-07-05,3,590,25,10,0,128,22,5,3,0,0.7,6,1034,2025-07-05 23:55:00
66cff083-9ef3-4db5-86a8-ef8f0f25472c,PC06,2025-07-06,5,637,16,10,3,132,15,3,3,2,0.7,1,3254,2025-07-06 23:55:00
68e8b911-1277-47d6-bca7-205844be31ac,PC06,2025-07-07,5,588,8,9,2,79,24,6,4,0,0.47,2,1662,2025-07-07 23:55:00
4487e2f2-dc08-4ad2-af44-7ef3a0cf1a96,PC06,2025-07-08,5,412,25,8,3,72,24,7,1,0,0.76,11,4683,2025-07-08 23:55:00
de5bd931-32e2-4e44-80a3-b8b4b0357202,PC06,2025-07-09,1,137,6,13,0,113,30,3,1,0,0.66,2,670,2025-07-09 23:55:00
1a5a9b2a-6266-42bc-ba93-63ef7694d90f,PC06,2025-07-10,3,386,32,7,2,70,29,6,4,0,0.71,2,3262,2025-07-10 23:55:00
a4d700e7-1c88-4ed2-83bd-b1acced011bc,PC06,2025-07-11,4,407,24,13,3,63,17,8,7,0,0.61,10,4366,2025-07-11 23:55:00
5842384d-bae8-4f82-b24c-e1baeb15fdbf,PC06,2025-07-12,4,659,24,9,1,116,29,3,1,3,0.47,11,1700,2025-07-12 23:55:00
3cdd28d9-8a4d-420f-8960-d29ddbd5b4ba,PC06,2025-07-13,0,491,34,6,3,144,16,4,5,0,0.69,1,4742,2025-07-13 23:55:00
9516eff2-b994-40f7-9aca-fad5bee94e88,PC06,2025-07-14,0,361,26,13,1,101,24,7,2,3,0.64,10,863,2025-07-14 23:55:00
12ea624e-c593-49e2-a69d-4b48bf833a97,PC06,2025-07-15,3,461,28,28,2,106,19,5,3,3,0.7,1,4110,2025-07-15 23:55:00
e92ef485-e39a-4731-924f-0e0f007b599d,PC06,2025-07-16,3,308,15,13,3,81,22,7,8,3,0.71,6,4743,2025-07-16 23:55:00
52c53729-a4b8-4771-b17a-467609cce176,PC06,2025-07-17,5,110,11,27,0,5,15,4,4,0,0.49,6,2516,2025-07-17 23:55:00
fb8d07af-355f-48fb-8d7f-54657dd033e8,PC06,2025-07-18,1,419,8,3,2,9,29,3,3,1,0.43,10,4740,2025-07-18 23:55:00
fcc0fc2a-3ba7-4998-a5b9-ea14ba956df0,PC06,2025-07-19,0,577,29,3,0,49,26,7,5,0,0.84,10,3338,2025-07-19 23:55:00
